,summary,Hazard,Causes,Impacts,Mitigation,Adaptation,Resilience,Vulnerability,word
historisch+en tief+stand,3.170514843008297,0.32631014051240376,0.026575375680782786,-0.35754451136881976,-0.0361311821611574,-0.0067597169924793745,0.23646173653880362,0.3706643806185078,historisch+en tief+stand
tief+stand prognose+n,2.482802649388996,0.22979937145392965,-0.010511986147896975,-0.22363869608056236,-0.02276692993342497,-0.05200895710965328,0.4809676996303555,0.6151703437100596,tief+stand prognose+n
prognose+n wert,2.4769502960751244,0.2237241402550735,-0.008152047620977432,-0.22127875755364282,-0.02040699140650531,-0.04964901858273362,0.483327638157275,0.6175302822369791,prognose+n wert
wert zentimeter+n,2.4728134369886132,0.21938988416271643,-0.006480509231340666,-0.21960721916400616,-0.018735453016868645,-0.04797748019309693,0.48499917654691177,0.619201820626616,wert zentimeter+n
zentimeter+n freitag,2.4689242222272605,0.21528455518367878,-0.00490648169991937,-0.21803319163258475,-0.017161425485447187,-0.04640345266167556,0.4865732040783332,0.6207758481580373,zentimeter+n freitag
vorhersagen,2.4670648847831633,0.21331133654349616,-0.004153101782852557,-0.21727981171551794,-0.01640804556838047,-0.04565007274460877,0.4873265839953999,0.621529228075104,vorhersagen
freitag vorher+sag+en,2.4670648847831633,0.21331133654349616,-0.004153101782852557,-0.21727981171551794,-0.01640804556838047,-0.04565007274460877,0.4873265839953999,0.621529228075104,freitag vorher+sag+en
könn…,2.463072107812351,0.2090506842825676,-0.0025333586196291447,-0.21566006855229453,-0.014788302405156984,-0.04403032958138543,0.4889463271586234,0.6231489712383276,könn…
dies könn…,2.463072107812351,0.2090506842825676,-0.0025333586196291447,-0.21566006855229453,-0.014788302405156984,-0.04403032958138543,0.4889463271586234,0.6231489712383276,dies könn…
+2282,2.4615861537551864,0.207456848693681,-0.0019298836074205902,-0.21505659354008608,-0.014184827392948506,-0.043426854569176915,0.4895498021708318,0.6237524462505359,+2282
könn… +2282,2.4615861537551864,0.207456848693681,-0.0019298836074205902,-0.21505659354008608,-0.014184827392948506,-0.043426854569176915,0.4895498021708318,0.6237524462505359,könn… +2282
+2282 chars,2.460340500883064,0.20611731368337277,-0.0014237188527940685,-0.21455042878545938,-0.013678662638322021,-0.042920689814550404,0.4900559669254584,0.6242586110051627,+2282 chars
Rumänien,17.268984315019676,0.44100619348493675,-0.4560409110656643,-0.16938579470207069,-0.05244744172131814,0.010278734433080588,-1.4585563560439423,-1.3243537119642383,Rumänien
rumänien fahr+t,3.5416109330229486,0.5430268725826504,-0.36570565295420204,-0.42941209177344863,-0.07417286071144798,-0.03015195966573442,0.12577403282405022,0.2599766769037545,rumänien fahr+t
fahr+t wegen,3.7556119172375877,0.6256685359667388,-0.4243751960824902,-0.4853237706516705,-0.12781627628268105,-0.08283606814268363,0.06710448969576227,0.2013071337754664,fahr+t wegen
Atomreaktoren,3.374395178384833,0.408672642990225,-0.3173400653544914,-0.3596545678825382,0.012745310093894634,0.06395712462394659,0.17413962042376122,0.3083422645034653,Atomreaktoren
donau atom+reaktor+en,3.374395178384833,0.408672642990225,-0.3173400653544914,-0.3596545678825382,0.012745310093894634,0.06395712462394659,0.17413962042376122,0.3083422645034653,donau atom+reaktor+en
herunter,4.553103003479194,0.532307298878426,-0.616932942801515,-0.4669126319745655,0.02441084774283842,0.12213948157098097,-0.1254532570232626,0.008749387056441417,herunter
atom+reaktor+en herunter,3.3021304258379485,0.33629633648181856,-0.2956918072541312,-0.32762008469898757,0.052765323382333126,0.10727272654380274,0.19578787852412152,0.32999052260382555,atom+reaktor+en herunter
herunter erstmals,3.2804562614502224,0.29933434775623924,-0.2891064803165302,-0.3132128323925327,0.07304421424646676,0.12995531334600863,0.20237320546172222,0.3365758495414265,herunter erstmals
erstmals beide,3.2725145919287457,0.24261001791703832,-0.28668264124039944,-0.2938063480936774,0.1047954783101654,0.16670871525443745,0.20479704453785294,0.3389996886175572,erstmals beide
Reaktoren,6.27800914437777,0.2505832663242264,-0.12768581768019516,-0.17381868972292858,-0.014849294562539448,0.07269570595875413,-0.4466971927093143,-0.31249454862961024,Reaktoren
beide reaktor+en,3.2782607992177057,0.22281338106657395,-0.28843700111984893,-0.2878316405282123,0.11621246882983213,0.18030971323831016,0.20304268465840358,0.33724532873810775,beide reaktor+en
Kraftwerks,4.280461588159826,0.16202914363685722,-0.022815382916648794,-0.20736376477596236,0.048347326761369096,0.08462034679530601,-0.06370512919508005,0.07049751488462419,Kraftwerks
reaktor+en kraft+werk+s,3.3112633790434773,0.17676974985076474,-0.29845376557108966,-0.2755310020416161,0.1436423966131356,0.21374717062033927,0.19302592020716292,0.32722856428686714,reaktor+en kraft+werk+s
kraft+werk+s ge+nutz+t,3.4026016519390274,0.11418171670769568,-0.32566429425282123,-0.26204324591941863,0.182652795319353,0.2626999953547491,0.1658153915254311,0.30001803560513535,kraft+werk+s ge+nutz+t
sie benötig+en,3.692028125538118,-0.0010069555798773088,-0.4072998980735386,-0.24340780323617917,0.25457486947235974,0.35479280996374585,0.08417978770471377,0.21838243178441782,sie benötig+en
benötig+en wasser,4.73826684107507,-0.2702544475930268,-0.6567953869934936,-0.2080283242570904,0.39079923940384675,0.5288989840288832,-0.16531570121524097,-0.031113057135536824,benötig+en wasser
wasser donau,6.742021159205162,0.05698393223987641,0.04154646400024003,-0.31799465523721415,0.1481975936765177,0.26663305449515906,-0.5180040329392362,-0.383801388859532,wasser donau
Kühlen,3.503102496194098,0.006388010725575768,-0.3547729668284494,-0.2380891987033296,0.23634520564387265,0.3277270466824187,0.13670671894980313,0.27090936302950736,Kühlen
donau kühl+en,3.503102496194098,0.006388010725575768,-0.3547729668284494,-0.2380891987033296,0.23634520564387265,0.3277270466824187,0.13670671894980313,0.27090936302950736,donau kühl+en
kühl+en sie,3.6012471943195385,0.030043050138410965,-0.3824041918250081,-0.24795108512660285,0.23564590134740146,0.33047754664753837,0.10907549395324441,0.24327813803294834,kühl+en sie
Atomkraft,9.67351821095388,0.18715471722321148,0.00680697403797924,-0.08228423593047535,-0.03645343961346879,-0.026563002481258202,-0.8790363484112635,-0.7448337043315593,Atomkraft
atom+kraft rumänien,3.179414394010323,0.37416715323514194,-0.2578209905008077,-0.33366456442350384,0.011387058819791733,0.05106483016628887,0.23365869527744476,0.3678613393571489,atom+kraft rumänien
rumänien schalt+et,8.779875118268984,0.2275145311052255,-0.2770478138237366,-0.032813181206710784,-0.00041502771815696006,0.0007809721751358981,-0.7821064618297189,-0.6479038177500146,rumänien schalt+et
schalt+et weit+er+en,3.3415297070505336,0.45498617240874933,-0.30755266175718976,-0.37674011706666793,-0.02605967343197929,0.01602479960025882,0.1839270240210628,0.31812966810076687,schalt+et weit+er+en
Reaktor,5.087597504233283,0.6617681842085493,-0.7279296795301966,-0.5582766909060892,-0.057588922756132484,0.04363851745245853,-0.23644999375194417,-0.10224734967223989,Reaktor
weit+er+en reaktor,3.4913472724792802,0.5233574038988373,-0.35141166317441114,-0.4168729514474235,-0.06308590123581018,-0.019680616349411543,0.14006802260384116,0.27427066668354544,weit+er+en reaktor
reaktor wegen,3.7530079174557356,0.6263621387708695,-0.4236815932783596,-0.4855669160134928,-0.12882796814716188,-0.08417248986999627,0.06779809249989303,0.2020007365795973,reaktor wegen
erst+e reaktor,3.4913472724792802,0.5233574038988373,-0.35141166317441114,-0.4168729514474235,-0.06308590123581018,-0.019680616349411543,0.14006802260384116,0.27427066668354544,erst+e reaktor
Atomkraftwerks,7.889998552749076,0.33350153606650623,-0.12157438610655676,-0.1539432022799854,-0.06480568146680697,-0.05257812070572212,-0.6752402291448847,-0.5410375850651804,Atomkraftwerks
reaktor atom+kraft+werk+s,3.304674733584496,0.34663808386705663,-0.2964620154897099,-0.3315570651698517,0.046416695564097145,0.09993209050556497,0.1950176702885427,0.32922031436824684,reaktor atom+kraft+werk+s
Cernavodă,3.2695735833852395,0.2860362188289902,-0.2857835372653944,-0.3080035008881825,0.07965173163794848,0.13713283848015947,0.20569614851285795,0.3398987925925623,Cernavodă
atom+kraft+werk+s cernavodă,3.2695735833852395,0.2860362188289902,-0.2857835372653944,-0.3080035008881825,0.07965173163794848,0.13713283848015947,0.20569614851285795,0.3398987925925623,atom+kraft+werk+s cernavodă
cernavodă rumänien,3.179414394010323,0.37416715323514194,-0.2578209905008077,-0.33366456442350384,0.011387058819791733,0.05106483016628887,0.23365869527744476,0.3678613393571489,cernavodă rumänien
rumänien bereits,3.2842325850740033,0.19949395783032195,-0.2902569762893353,-0.28093012722792005,0.12912791919575953,0.19562416236262806,0.20122270948891732,0.33542535356862135,rumänien bereits
heruntergefahren,7.541613917573017,0.3011175613105722,-0.12495298831530241,-0.25701720822032526,0.017771436549808083,0.0903378169202548,-0.6300804842540866,-0.4958778401743822,heruntergefahren
bereits herunter+ge+fahr+en,3.307238648848682,0.17340830914675742,-0.29723755964596177,-0.2743147961164884,0.14485860253826333,0.21496337654546696,0.19424212613229067,0.32844477021199475,bereits herunter+ge+fahr+en
herunter+ge+fahr+en werd+en,4.406912218451097,0.11260385609684875,-0.028137944036325236,-0.1985502320570696,0.07853883873933107,0.12484339788106535,-0.09281854471385588,0.04138409936584823,herunter+ge+fahr+en werd+en
werd+en folg+t,3.5303256395962057,0.05310569589422164,-0.3625140793617856,-0.25113160185761774,0.2204956371749522,0.3108170440202022,0.12896560641646687,0.26316825049617104,werd+en folg+t
folg+t zweit+e,3.747526660950291,-0.021841514488888835,-0.42222002879281834,-0.2401501788835214,0.2662511005887756,0.3696079842202007,0.06925965698543433,0.2034623010651383,folg+t zweit+e
donau sink,3.483744326003416,0.008646754210466713,-0.3492316346028531,-0.23784915709868548,0.2337780819338846,0.3240994887791346,0.14224805117539935,0.27645069525510346,donau sink
sink tief+stand,3.296983994230715,0.04840721956215568,-0.2941320729252571,-0.23932965874079815,0.20004935407641128,0.27804346144038744,0.1973476128529954,0.3315502569326994,sink tief+stand
artikel+zusammenfassung der,9.052650846793425,0.33445332046975096,-0.21909088411969513,-0.02339101049975692,-0.11226352823531473,-0.1688415428515588,-0.8127019037852286,-0.6784992597055245,artikel+zusammenfassung der
Flaschenhals,3.3367886797522344,0.3713069643575492,-0.3061328348426404,-0.34274791152220535,0.034061113011657665,0.08709639990064395,0.185346850935612,0.3195494950153161,Flaschenhals
donau flasche+n+hals,2.9911561420446597,0.09439134597460772,-0.19678394573921054,-0.23339902241877533,0.14341000211508767,0.19644528900407396,0.29469574003904214,0.42889838411874615,donau flasche+n+hals
rumänischen,3.7792246877519546,0.08144733113739326,-0.06881391675227794,-0.3158222065385505,0.15762955483444704,0.24864039043874514,0.06083684275094728,0.1950394868306514,rumänischen
flasche+n+hals rumänisch+en,2.9511344950784215,0.09729358292933378,-0.1833136345186029,-0.23140288981100954,0.1364610009947872,0.18578680256991156,0.3081660512596497,0.4423686953393538,flasche+n+hals rumänisch+en
rumänisch+en atom+kraft,2.92699575286496,0.09857132903635121,-0.1751005201827454,-0.23002359950344617,0.1323812095305212,0.17942331108741577,0.316379165595507,0.4505818096752112,rumänisch+en atom+kraft
nachdem reaktor,2.8939961401130523,0.09970422167852011,-0.16376225794728883,-0.22791346054727413,0.12695837277076455,0.17082363211002943,0.3277174278309635,0.46192007191066775,nachdem reaktor
Cernavod,2.8743332479818884,0.100026377989276,-0.15694469710161102,-0.22652845707882394,0.12381971378458431,0.1657626047216569,0.33453498867664155,0.4687376327563456,Cernavod
reaktor cernavod,2.8743332479818884,0.100026377989276,-0.15694469710161102,-0.22652845707882394,0.12381971378458431,0.1657626047216569,0.33453498867664155,0.4687376327563456,reaktor cernavod
cernavod bereits,2.8618543057529613,0.10008926007034909,-0.1525937368868544,-0.22559871781440083,0.12186597025112336,0.16257764627712645,0.3388859488913979,0.47308859297110223,cernavod bereits
bereits tag+en,2.836885062672207,0.09987574514128474,-0.14383060481367582,-0.2236177163083653,0.1180500665185533,0.15627247331965702,0.34764908096457653,0.4818517250442808,bereits tag+en
Netz,3.8021005805883763,-0.0742814241669276,-0.436677661862585,-0.0035690968128586015,0.1453771447646641,0.2355729895229734,0.0548020239156675,0.18900466799537177,Netz
tag+en netz,2.825617647631601,0.09962797779379108,-0.1398509405246138,-0.22267030796197787,0.11637037013097268,0.15345838239850765,0.3516287452536387,0.4858313893333427,tag+en netz
netz geh,2.820249148432029,0.09947623233356982,-0.13794919504903627,-0.22220707371992912,0.11557954843539371,0.15212465444044224,0.3535304907292164,0.48773313480892044,netz geh
geh folg+t,2.814022951866491,0.09927276770670584,-0.13573907846642053,-0.22166021582214585,0.11467015463255374,0.15058367630676955,0.3557406073118318,0.48994325139153605,geh folg+t
folg+t wegen,2.8041322635897865,0.09888840372672832,-0.13221810116496463,-0.2207701664423048,0.11324289003800254,0.14814882933372114,0.35926158461328794,0.49346422869299206,folg+t wegen
wegen dramatisch,2.7947979784137176,0.09845621329635582,-0.1288837878513319,-0.21990604770784028,0.11191570689358304,0.1458659496751763,0.36259589792692065,0.49679854200662493,wegen dramatisch
ges…,2.7851108427712528,0.09793569595419764,-0.12541163599899474,-0.21898434696227762,0.11055893552120107,0.14351244231752322,0.36606804977925794,0.5002706938589618,ges…
dramatisch ges…,2.7851108427712528,0.09793569595419764,-0.12541163599899474,-0.21898434696227762,0.11055893552120107,0.14351244231752322,0.36606804977925794,0.5002706938589618,dramatisch ges…
+1066,2.780062332359979,0.09763514426210612,-0.12359731265728409,-0.21849389802754626,0.10986023423978893,0.14229230500773962,0.3678823731209685,0.5020850172006726,+1066
ges… +1066,2.780062332359979,0.09763514426210612,-0.12359731265728409,-0.21849389802754626,0.10986023423978893,0.14229230500773962,0.3678823731209685,0.5020850172006726,ges… +1066
+1066 chars,2.7751686879446784,0.09732455230493353,-0.12183549729326616,-0.2180118704707338,0.10918849041489545,0.1411138255639925,0.36964418848498615,0.5038468325646904,+1066 chars
zwei reaktor+en,3.3576340217827054,0.39741591309886976,0.08421814543216594,-0.4164430336119399,-0.09646362973289567,-0.0677281506007455,0.17911915653020724,0.3133218006099114,zwei reaktor+en
reaktor+en strom,3.5949737478057044,0.5105156423343175,0.03127013921781344,-0.481928732621539,-0.15936024146381267,-0.12947735411896769,0.11081903355646783,0.245021677636172,reaktor+en strom
Donau-Niedrigwasser,9.51973065871187,0.8943082143733797,-0.7650597851199774,-0.8029759942190328,-0.2963880083556186,-0.1879437496819137,-0.863010833966555,-0.7288081898868507,Donau-Niedrigwasser
strom donau+-+niedrigwasser,3.83244908778737,0.6054157212144279,-0.025322107460516666,-0.5445925555636528,-0.2208318884827661,-0.19042205269726037,0.046851674943451355,0.18105431902315558,strom donau+-+niedrigwasser
donau+-+niedrigwasser zwing+t,5.10315172429441,0.5785926905072158,-0.2878638263474686,-0.7071146949838292,0.0024684909927179723,0.11092478563413566,-0.23950261172748064,-0.10529996764777645,donau+-+niedrigwasser zwing+t
Rumäniens,6.956523305889039,0.37918719441285004,-0.33071648685735183,-0.31534999926131974,0.04208042387286109,0.1328427408435274,-0.5493241022418274,-0.41512145816212315,Rumäniens
zwing+t rumänien+s,3.498946843457824,0.4296841128546574,0.09902053305269762,-0.448046302210622,-0.1192998093551256,-0.08669559672519804,0.13789370093824999,0.2720963450179542,zwing+t rumänien+s
einziges,7.217269146378313,0.6890768337241986,-0.6101534979835571,-0.6603390297937473,-0.06999299361884836,0.06482095718745154,-0.5861209244979815,-0.4519182804182775,einziges
rumänien+s einzig+es,4.220847042653467,0.5300274596764737,-0.07371268011528635,-0.5246375063571906,-0.10971657983210366,-0.0412912010786156,-0.04968010662971094,0.08452253744999343,rumänien+s einzig+es
AKW,10.655143425655382,0.10255585799545228,-0.34894830926649967,-0.10415514503650705,0.1395227927162003,0.22626498974600312,-0.9756870040536371,-0.8414843599739329,AKW
einzig+es akw,3.3650177068516105,0.3229112219138952,0.16777711733163653,-0.4046095906772549,-0.07192567138231691,-0.03759907253922253,0.1769224971356699,0.3111251412153742,einzig+es akw
Knie,3.3307517278362293,0.27982678715861997,0.19863830911436786,-0.39157976574131864,-0.056424580244860946,-0.02102164333169487,0.18715769967342205,0.32136034375312605,Knie
akw knie,3.3307517278362293,0.27982678715861997,0.19863830911436786,-0.39157976574131864,-0.056424580244860946,-0.02102164333169487,0.18715769967342205,0.32136034375312605,akw knie
knie der,3.320956670696865,0.26264608044270615,0.21202628677735044,-0.3872979960940183,-0.0509676256393187,-0.015054103965102756,0.1901028270399594,0.3243054711196637,knie der
pegel+stand+e donau,4.43670608621361,0.5467838139453073,0.022712487084542096,-0.5687778143324562,-0.15004267610847324,-0.08011065995249776,-0.09955650636178467,0.0346461377179195,pegel+stand+e donau
donau befind+en,3.9172193351955116,0.18369513260845713,0.2760611958526161,-0.42723007486299064,0.0025059212113615736,0.0767528219454811,0.02497367345852351,0.1591763175382276,donau befind+en
geringen,3.9292752984674735,0.1440876137514017,0.3355205466015764,-0.42968891697646766,0.00043548846090297013,0.07483393720518611,0.021900715833001003,0.15610335991270524,geringen
befind+en gering+en,3.9292752984674735,0.1440876137514017,0.3355205466015764,-0.42968891697646766,0.00043548846090297013,0.07483393720518611,0.021900715833001003,0.15610335991270524,befind+en gering+en
gering+en niederschlag+en,3.383023388561508,0.10737204064931744,0.4006473813139624,-0.38787167623525487,-0.036179337756000976,0.006335932881569688,0.17158591895324005,0.30578856303294405,gering+en niederschlag+en
niederschlag+en mehrere+n,3.567480063214282,0.02452276866607428,0.5752340943045808,-0.43249253832770723,-0.0738078271354663,-0.028330825378535193,0.11849624037842793,0.2526988844581322,niederschlag+en mehrere+n
mehrere+n hitze+welle+n,3.949270764753975,-0.08942909703075491,0.8212508618756649,-0.5295779881659017,-0.16717317913193436,-0.12013107757503982,0.016824776933051535,0.1510274210127557,mehrere+n hitze+welle+n
hitze+welle+n historisch+en,3.483183621919048,0.016589834942399035,0.4858285158115078,-0.39466938631906107,-0.024840651548565466,0.025303379893208196,0.1424090128186858,0.2766116568983899,hitze+welle+n historisch+en
Tiefständen,3.4043300869177258,0.025364272846467077,0.3872311459280057,-0.36278721648810985,0.01402180804575321,0.06705709493473956,0.16530754596970754,0.29951019004941165,Tiefständen
historisch+en tief+stand+en,3.4043300869177258,0.025364272846467077,0.3872311459280057,-0.36278721648810985,0.01402180804575321,0.06705709493473956,0.16530754596970754,0.29951019004941165,historisch+en tief+stand+en
problem schiff+fahrt,3.3857933655023627,-0.006010153072234401,0.2211988883290973,-0.3144159901438381,0.09356732762120003,0.15923762546307513,0.17076746657193786,0.30497011065164203,problem schiff+fahrt
Atomkraftwerk,18.63723103551244,0.2880101669004331,-0.6060178583808303,-0.12499666222724251,0.07060722595024471,0.1926350974324864,-1.5348055263415148,-1.4006028822618108,Atomkraftwerk
schiff+fahrt atom+kraft+werk,3.54282772213582,-0.07356786990311347,0.11114363483585679,-0.2890798928391236,0.16345252677692979,0.2465098212470248,0.12543052243908842,0.25963316651879254,schiff+fahrt atom+kraft+werk
Cernavoda,12.819480597983173,-0.016238475687492305,-0.34680812883811435,-0.08488336659037139,0.19149178216463694,0.2969073930707833,-1.1606102134094844,-1.0264075693297803,Cernavoda
atom+kraft+werk cernavoda,4.721802851593086,-0.1263273050240081,0.04176528787787904,-0.32794272142197883,0.23438398922989367,0.3585634249647263,-0.16183496446818824,-0.02763232038848411,atom+kraft+werk cernavoda
cernavoda wasser,4.8446333538324975,-0.40476101885340204,-0.24472381794031806,-0.23022846807312405,0.368599095587813,0.5066988402128495,-0.18751584503127472,-0.053313200951570494,cernavoda wasser
Kühlung,7.601789206220853,-0.028421051248309785,-0.3067901264488662,-0.014598155903174356,0.1301216165671472,0.21719789795501154,-0.6380279191716961,-0.5038252750919918,Kühlung
wasser kühlung,3.7979971388340057,-0.16847503368146471,-0.016291919174492776,-0.26296832583430285,0.23910349791369143,0.34084710574411914,0.055881863229475116,0.19008450730917953,wasser kühlung
der atom+kraft+werk,3.52897956390081,-0.10171018176255274,0.04381049668323167,-0.26950385229078605,0.19190965921044695,0.2783571908502118,0.12934696851171754,0.26354961259142173,der atom+kraft+werk
deckt,3.30405566672574,-0.04727010716666549,0.08832388425421915,-0.2714607662571975,0.14895615055789654,0.21955071051454964,0.19520501848496408,0.3294076625646683,deckt
cernavoda deck+t,3.30405566672574,-0.04727010716666549,0.08832388425421915,-0.2714607662571975,0.14895615055789654,0.21955071051454964,0.19520501848496408,0.3294076625646683,cernavoda deck+t
ungefähr,3.268251758830932,-0.03905557201713819,0.09444016983878553,-0.2712481053593958,0.14206652319378965,0.20985571055100152,0.2061005106678953,0.34030315474759965,ungefähr
deck+t un+gefähr,3.268251758830932,-0.03905557201713819,0.09444016983878553,-0.2712481053593958,0.14206652319378965,0.20985571055100152,0.2061005106678953,0.34030315474759965,deck+t un+gefähr
un+gefähr fünftel,3.2046681358625504,-0.025002517222696946,0.10437209423430073,-0.2703781502333464,0.1299802758812971,0.19259982368406514,0.2257471830256865,0.35994982710539064,un+gefähr fünftel
fünftel rumänisch+en,3.1578375058923567,-0.015201065578777777,0.11081750302380167,-0.2692747595966163,0.12129093752036481,0.17995569719770946,0.24046826252702688,0.3746709066067308,fünftel rumänisch+en
Stromverbrauchs,3.1188249414079885,-0.0074737681403529415,0.11555410462693227,-0.2680145310005098,0.11425611837915098,0.16953706134720456,0.25289941274620675,0.3871020568259109,Stromverbrauchs
rumänisch+en strom+verbrauch+s,3.1188249414079885,-0.0074737681403529415,0.11555410462693227,-0.2680145310005098,0.11425611837915098,0.16953706134720456,0.25289941274620675,0.3871020568259109,rumänisch+en strom+verbrauch+s
YONHAPNEWS,3.017490777004047,0.010246931456341524,0.12485655178753198,-0.26307196494267665,0.09722998284747793,0.14338827336698576,0.2859301048018828,0.4201327488815869,YONHAPNEWS
alliance yonhapnews,3.017490777004047,0.010246931456341524,0.12485655178753198,-0.26307196494267665,0.09722998284747793,0.14338827336698576,0.2859301048018828,0.4201327488815869,alliance yonhapnews
AGENCY,2.9977803571933936,0.013224687269802561,0.12612890790803813,-0.2618005235249706,0.09418245505189886,0.13851820973070006,0.2924835883987837,0.42668623247848786,AGENCY
yonhapnews agency,2.9977803571933936,0.013224687269802561,0.12612890790803813,-0.2618005235249706,0.09418245505189886,0.13851820973070006,0.2924835883987837,0.42668623247848786,yonhapnews agency
agency der,2.982947220581318,0.015350956833314828,0.12696723770105306,-0.26077211505064113,0.09195544077942193,0.13491085931151406,0.2974439103104655,0.4316465543901698,agency der
Niederschlä…,2.911613957063927,0.02407351100161191,0.1295632583916921,-0.2549293501729051,0.08212269822609959,0.11834936956716069,0.32164817042765803,0.4558508145073622,Niederschlä…
gering+en niederschlä…,2.911613957063927,0.02407351100161191,0.1295632583916921,-0.2549293501729051,0.08212269822609959,0.11834936956716069,0.32164817042765803,0.4558508145073622,gering+en niederschlä…
+2571,2.896746024324268,0.02555379326100452,0.12980756901594181,-0.25351804719927834,0.08027040928210005,0.1150785236908692,0.3267676758510499,0.46097031993075405,+2571
niederschlä… +2571,2.896746024324268,0.02555379326100452,0.12980756901594181,-0.25351804719927834,0.08027040928210005,0.1150785236908692,0.3267676758510499,0.46097031993075405,niederschlä… +2571
+2571 chars,2.8907195915200203,0.026118532332610505,0.12987795851096812,-0.25292651742649636,0.07954010564127488,0.11377189083384562,0.328850257548253,0.463052901627957,+2571 chars
schiff+fahrt bereit+et,3.7430988980454534,0.3972641710708119,-0.42103781420054853,-0.3742164315677989,0.060251497575954154,0.13634112218633118,0.07044187157770396,0.20464451565740813,schiff+fahrt bereit+et
bereit+et niedrigwasser,4.813025254008042,0.6772921033830207,-0.6724498008420247,-0.5610673233378569,-0.08944008430528681,0.0008813225399631428,-0.18097011506377222,-0.04676747098406809,bereit+et niedrigwasser
wasser+stand meist+en,3.8664694681035527,0.19542511789187125,-0.45346577200917093,-0.30526843522862523,0.18516431138475742,0.28255947790962926,0.038013913769081455,0.17221655784878562,wasser+stand meist+en
Kärntner,4.0456061246432045,0.4224072797683093,-0.49875534817868344,-0.39719942368043276,0.06913193444467387,0.15744787149987144,-0.0072756624004310854,0.12692698167927313,Kärntner
meist+en kärntner,3.6741402664028233,0.20418065402851532,-0.4024431276753094,-0.3008872031770585,0.16544415494804804,0.2537600920032457,0.08903655810294295,0.22323920218264723,meist+en kärntner
kärntner see+n,3.528393126981291,0.20591464812562574,-0.36196652598075335,-0.2951929922854015,0.15137648842319518,0.23214498459174593,0.12951315979749908,0.2637158038772033,kärntner see+n
see+n lieg+t,3.465983046077946,0.2052178348360058,-0.3441202632802188,-0.2920643582237599,0.14563536165846708,0.22297914875435665,0.1473594224980337,0.2815620665777379,see+n lieg+t
lieg+t langjährig+en,3.3176148843486346,0.19979884561249647,-0.30037007991462844,-0.28284793976258277,0.13274178611384238,0.2014317518968903,0.19110960586362405,0.3253122499433282,lieg+t langjährig+en
langjährig+en durchschnitt,3.23217975077413,0.194122436025648,-0.27428071856355957,-0.2763521794116466,0.12581923793660854,0.18916638535976973,0.21719896721469298,0.3514016112943971,langjährig+en durchschnitt
der problem+en,3.11135346478262,0.18267723238396438,-0.23618179269327647,-0.2656160506617406,0.11665459871792026,0.171935541685974,0.2552978930849762,0.3895005371646803,der problem+en
problem+en pflanze+n,3.0631504626470165,0.17693830128763205,-0.22056791277826676,-0.26081292520376836,0.11319563462757191,0.16507385348815432,0.2709117729999857,0.40511441707969,problem+en pflanze+n
tier+e führ+en,3.009630642272956,0.16974801314777116,-0.20294132451682914,-0.25512537975449423,0.10947946994417344,0.15744376095810175,0.2885383612614234,0.4227410053411275,tier+e führ+en
Schifffahrt-Unternehmen,2.978860247463936,0.16521366525537967,-0.19266472355794032,-0.2516845215326257,0.10739929538977085,0.15304455568833755,0.2988149622203122,0.43301760630001634,Schifffahrt-Unternehmen
auch schiff+fahrt+-+unternehmen,2.978860247463936,0.16521366525537967,-0.19266472355794032,-0.2516845215326257,0.10739929538977085,0.15304455568833755,0.2988149622203122,0.43301760630001634,auch schiff+fahrt+-+unternehmen
schiff+fahrt+-+unternehmen schau+en,2.9311380220487666,0.15758686843169836,-0.17651471454338097,-0.24609847452059383,0.10424969634281407,0.14619258727988688,0.3149649712348713,0.44916761531457555,schiff+fahrt+-+unternehmen schau+en
besorgt,2.9173079225281167,0.1552387927774139,-0.17178521018230739,-0.24442245641997806,0.10335346532689393,0.14419825634581485,0.31969447559594494,0.4538971196756492,besorgt
schau+en besorg+t,2.9173079225281167,0.1552387927774139,-0.17178521018230739,-0.24442245641997806,0.10335346532689393,0.14419825634581485,0.31969447559594494,0.4538971196756492,schau+en besorg+t
besorg+t zukunft,2.893618740087161,0.1510702246136746,-0.16363184152040558,-0.24149154492053346,0.10183469481781235,0.1407712015069771,0.3278478442578471,0.4620504883375511,besorg+t zukunft
obwohl derzeit,2.8751657520542833,0.14550912753904258,-0.15723428896977482,-0.23856443013060638,0.10176925144511573,0.13941608226261015,0.3342453968084778,0.4684480408881818,obwohl derzeit
derzeit überall,2.8803492995248514,0.13410401529103022,-0.15903553484459587,-0.23589869006314887,0.10828158424023808,0.14758521382551698,0.3324441509336567,0.46664679501336076,derzeit überall
überall akut+er,2.8841971219838514,0.12759959169634183,-0.1603705307832575,-0.2344611168304717,0.11208292993287412,0.15240053088875752,0.33110915499499505,0.4653117990746991,überall akut+er
akut+er handlung+s+bedarf,2.888128467007481,0.12188788989763115,-0.16173266657094887,-0.23324853934151515,0.11547452531931347,0.15672407960891802,0.32974701920730376,0.4639496632870079,akut+er handlung+s+bedarf
handlung+s+bedarf besteh+t,2.899282122957598,0.10864738592156882,-0.1655871260345563,-0.23061569137493254,0.1235300916548036,0.16708755834548283,0.3258925597436963,0.4600952038234004,handlung+s+bedarf besteh+t
